host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified
163215708,Lydia,18-12-2017,"Austin, Texas, United States",within an hour,100,,FALSE,Mueller,0,TRUE,FALSE
1562375,Rachel & Mladen,03-01-2012,"Austin, Texas, United States",within an hour,100,,FALSE,Highland Park West,0,TRUE,TRUE
122202752,Ann Marie,23-03-2017,"Austin, Texas, United States",within an hour,100,100,FALSE,,0,TRUE,FALSE
431586497,Kimberly,12-11-2021,US,within an hour,100,75,FALSE,South Austin,0,TRUE,FALSE
375427994,Karen,12-11-2020,"West Hollywood, California, United States",within an hour,100,96,FALSE,Windsor Hills,0,TRUE,TRUE
50550620,Joe,04-12-2015,"Austin, Texas, United States",within a few hours,100,56,TRUE,South Austin,0,TRUE,TRUE
38147767,Carissa,11-07-2015,"Austin, Texas, United States",within an hour,100,100,FALSE,Copperfield,1,TRUE,TRUE
173070555,Adam,12-02-2018,"Austin, Texas, United States",within an hour,100,100,TRUE,Greater South River City,9,TRUE,TRUE
431771482,Kimberly,13-11-2021,US,within an hour,100,88,FALSE,Northridge Acres,0,TRUE,TRUE
56960357,Shaun,01-02-2016,"Austin, Texas, United States",within an hour,100,100,FALSE,Pecan Springs Springdale,2,TRUE,TRUE
54412679,David,12-01-2016,"Austin, Texas, United States",within a few hours,100,78,FALSE,Dawson,0,TRUE,FALSE
3078754,Carolyn,27-07-2012,"San Francisco, California, United States",within an hour,100,95,FALSE,Brentwood,0,TRUE,TRUE
5724777,Andrew,01-04-2013,US,within an hour,100,100,FALSE,Belterra,0,TRUE,FALSE
35338305,Travis,08-06-2015,"Bulverde, Texas, United States",within an hour,100,100,FALSE,Greater South River City,0,TRUE,TRUE
86958514,Cynthia,30-07-2016,"Austin, Texas, United States",within an hour,100,100,FALSE,Steiner Ranch Neighborhood Association,0,TRUE,TRUE
130831558,Natasha,17-05-2017,"Sarasota, Florida, United States",within an hour,100,100,TRUE,Central Austin,2,TRUE,FALSE
228379529,Asem,30-11-2018,"Austin, Texas, United States",,,100,FALSE,Chestnut,0,TRUE,TRUE
432069379,Brandon,15-11-2021,US,within an hour,100,100,FALSE,North Burnet,0,TRUE,FALSE
27719339,Angela,14-02-2015,"Austin, Texas, United States",within a day,100,83,FALSE,Montopolis,0,TRUE,TRUE
66723602,Tony,11-04-2016,"Austin, Texas, United States",within an hour,100,89,FALSE,,0,TRUE,TRUE
17138159,Leah,23-06-2014,"Austin, Texas, United States",within a few hours,100,89,FALSE,Mueller,0,TRUE,TRUE
432178146,Ace,16-11-2021,"Austin, Texas, United States",within a day,75,50,FALSE,Mueller,0,TRUE,TRUE
22377602,Haley,10-10-2014,"Austin, Texas, United States",within an hour,100,100,FALSE,Rosewood,0,TRUE,TRUE
496773,Rachel,09-04-2011,"Miami, Florida, United States",within an hour,100,88,FALSE,North Loop,0,TRUE,TRUE
285349294,Sierra And Justin,13-08-2019,"Atlanta, Georgia, United States",within an hour,100,91,FALSE,Southeast Austin,4,TRUE,TRUE
191030730,Thomas,22-05-2018,"Austin, Texas, United States",within an hour,100,100,FALSE,Montopolis,0,TRUE,FALSE
432424418,LA Vacation Rentals,18-11-2021,US,within an hour,100,100,FALSE,University Hills,4,FALSE,TRUE
1794937,Mark,22-02-2012,"Austin, Texas, United States",within a few hours,100,,FALSE,Westlake Highlands,0,TRUE,TRUE
26079986,Pablo,13-01-2015,"Mexico City, Mexico City, Mexico",within an hour,100,100,FALSE,South Lamar,0,TRUE,TRUE
122685425,Alexander,26-03-2017,"Austin, Texas, United States",,,,FALSE,,0,TRUE,FALSE
432651998,Abel,19-11-2021,US,within an hour,100,83,FALSE,Village At Walnut Creek,0,TRUE,FALSE
432700346,David,20-11-2021,"Austin, Texas, United States",a few days or more,0,,FALSE,Bee Creek Terrace,0,TRUE,TRUE
432750440,Larissa,20-11-2021,"Austin, Texas, United States",within an hour,80,50,FALSE,Montopolis,0,TRUE,TRUE
157035046,Chris,01-11-2017,"Pflugerville, Texas, United States",within an hour,100,98,FALSE,East Riverside - Oltorf,0,TRUE,TRUE
78686845,Shaun,19-06-2016,,within an hour,100,100,FALSE,Johnston Terrace,0,TRUE,TRUE
2200710,Laurent,23-04-2012,"Portland, Oregon, United States",within an hour,100,98,TRUE,South Austin,3,TRUE,TRUE
10636960,Viviane,15-12-2013,"Austin, Texas, United States",,,100,FALSE,Montopolis,1,TRUE,TRUE
128860959,Orla,04-05-2017,"Austin, Texas, United States",within a few hours,100,50,TRUE,,1,TRUE,FALSE
2173042,DAvid,18-04-2012,"Liberty, Utah, United States",within an hour,100,100,FALSE,Greater South River City,1,TRUE,TRUE
433012893,Justin,22-11-2021,"Austin, Texas, United States",within a day,100,100,FALSE,South Austin,0,TRUE,FALSE
36985810,Nina,28-06-2015,"Austin, Texas, United States",within a few hours,90,81,FALSE,Galindo,1,TRUE,TRUE
51554873,Lily,17-12-2015,"New York, United States",within an hour,80,75,FALSE,Milwood,3,TRUE,TRUE
432322212,Brooke,17-11-2021,"Austin, Texas, United States",within an hour,100,100,FALSE,Windsor Park,0,TRUE,FALSE
91399082,Muna,22-08-2016,"Austin, Texas, United States",,,0,FALSE,,0,TRUE,TRUE
26730529,Cristina,26-01-2015,"Austin, Texas, United States",within an hour,100,100,FALSE,Greater South River City,0,TRUE,TRUE
61449306,Alexander,03-03-2016,"Austin, Texas, United States",within a few hours,100,60,FALSE,Rainey Street Historic District,1,TRUE,TRUE
1278574,Scott,11-10-2011,"Austin, Texas, United States",within an hour,100,84,FALSE,Highland,5,TRUE,FALSE
433323202,Alyssa,24-11-2021,US,within an hour,100,100,FALSE,South Austin,0,TRUE,FALSE
433384390,Carlos,25-11-2021,"Austin, Texas, United States",within an hour,100,100,FALSE,MLK,0,FALSE,FALSE
433554691,Ryan,26-11-2021,US,within an hour,100,,FALSE,North Austin Civic Association,0,FALSE,FALSE
214438574,KP Hostings,09-09-2018,"New York, New York, United States",within an hour,100,91,FALSE,East Riverside - Oltorf,1,TRUE,FALSE
145407968,Stephanie,10-08-2017,"Austin, Texas, United States",within an hour,100,96,FALSE,Great Oaks At Slaughter Creek,0,TRUE,TRUE
74521923,Laura,28-05-2016,"Austin, Texas, United States",within a few hours,100,100,FALSE,North Loop,0,TRUE,TRUE
425054814,Veronica,28-09-2021,"Austin, Texas, United States",within an hour,100,100,FALSE,South Austin,0,TRUE,FALSE
386874262,Magnolia,01-02-2021,"Texas, United States",within a day,50,98,FALSE,Greenway/Upper Kirby,3,TRUE,TRUE
428646247,Lydia,23-10-2021,"Austin, Texas, United States",within an hour,100,100,FALSE,Cardinal Hills,0,TRUE,TRUE
488777,Erin,06-04-2011,"Austin, Texas, United States",within an hour,100,100,FALSE,East Riverside - Oltorf,0,TRUE,TRUE
32634434,Faraz,04-05-2015,"Austin, Texas, United States",a few days or more,0,78,TRUE,Dawson,1,TRUE,TRUE
161616781,Kimberly,06-12-2017,"Austin, Texas, United States",within an hour,100,100,FALSE,Copperfield,0,TRUE,TRUE
242359483,Tristan,10-02-2019,"Los Angeles, California, United States",within an hour,91,100,FALSE,Downtown Austin,0,TRUE,TRUE
433190103,Ofelia,23-11-2021,"Austin, Texas, United States",within an hour,100,100,FALSE,Central East Austin,0,TRUE,TRUE
243026041,Alex,13-02-2019,"Austin, Texas, United States",,,67,FALSE,Central East Austin,0,TRUE,TRUE
31410956,Simon,17-04-2015,"Austin, Texas, United States",within an hour,100,100,TRUE,North Austin Civic Association,1,TRUE,TRUE
420852706,Bobbie,30-08-2021,"Austin, Texas, United States",within an hour,100,90,FALSE,Brentwood,4,TRUE,TRUE
185944762,Jessica,23-04-2018,"Austin, Texas, United States",within an hour,100,100,TRUE,Village At Walnut Creek,0,TRUE,TRUE
132538571,Brianne,29-05-2017,"Austin, Texas, United States",within an hour,100,83,FALSE,Willow Run,0,TRUE,TRUE
208282054,Jay,08-08-2018,"Austin, Texas, United States",within a few hours,100,50,FALSE,,1,TRUE,TRUE
24261017,Alexander,28-11-2014,"Austin, Texas, United States",a few days or more,33,,FALSE,MLK-183,2,TRUE,TRUE
48274674,Malena,05-11-2015,"Austin, Texas, United States",within an hour,100,83,FALSE,Northtown West,0,TRUE,TRUE
82324265,Jon & Tatyana,07-07-2016,"Austin, Texas, United States",within an hour,100,92,TRUE,South Austin,0,TRUE,FALSE
434143576,Minihouse,30-11-2021,US,within a day,86,100,FALSE,Downtown Austin,0,TRUE,TRUE
434150524,Julie,30-11-2021,"Austin, Texas, United States",within an hour,100,86,TRUE,,0,TRUE,FALSE
202503458,Nataliia,15-07-2018,"Austin, Texas, United States",within an hour,100,100,FALSE,Springwoods,0,TRUE,TRUE
46941074,Marie,19-10-2015,US,within an hour,73,95,FALSE,,0,TRUE,FALSE
434243412,Brandon,01-12-2021,"Danbury, Connecticut, United States",within a day,79,63,FALSE,North Burnet,8,FALSE,TRUE
56280412,Julius,26-01-2016,"Austin, Texas, United States",within an hour,100,100,FALSE,Georgian Acres,0,TRUE,TRUE
380435626,Bill,16-12-2020,"Austin, Texas, United States",within an hour,100,100,TRUE,Windermere Phase F,2,TRUE,TRUE
356446354,Hank,14-07-2020,"Round Rock, Texas, United States",,,,FALSE,North University,0,TRUE,TRUE
434308464,AvantStay,01-12-2021,US,within an hour,100,95,FALSE,Comanche Trail,0,TRUE,TRUE
134424465,Sara,10-06-2017,"Seattle, Washington, United States",within a few hours,100,44,FALSE,MLK,0,TRUE,TRUE
304873460,Alan,27-10-2019,"Dallas, Texas, United States",within an hour,100,100,FALSE,Greater South River City,0,TRUE,TRUE
82955583,Rebecca,10-07-2016,"Austin, Texas, United States",within a day,67,100,FALSE,MLK,0,TRUE,TRUE
425202308,Sdta,29-09-2021,"Austin, Texas, United States",within an hour,100,95,TRUE,Dawson,18,TRUE,TRUE
192378217,Kristen,29-05-2018,"Austin, Texas, United States",within an hour,100,100,FALSE,Cherry Creek,0,TRUE,TRUE
12898120,Patrick,07-03-2014,"Austin, Texas, United States",within an hour,100,100,FALSE,Rosedale,1,TRUE,TRUE
1637198,Dawn,22-01-2012,"Austin, Texas, United States",within a few hours,100,50,FALSE,MLK-183,0,TRUE,TRUE
60125387,Steve Otega,23-02-2016,"Austin, Texas, United States",within an hour,100,100,FALSE,Treemont,3,TRUE,TRUE
106552306,Stephanie,07-12-2016,"Uvalde, Texas, United States",within an hour,100,83,FALSE,,1,TRUE,FALSE
214820089,Whitney,11-09-2018,US,within an hour,100,100,FALSE,,0,TRUE,FALSE
58054270,Laura,09-02-2016,"Austin, Texas, United States",,,,FALSE,,2,TRUE,FALSE
8221493,Perrine,17-08-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,Bouldin Creek,1,TRUE,TRUE
40998402,Kelly,09-08-2015,"Houston, Texas, United States",,,,FALSE,Greater South River City,0,TRUE,TRUE
256337877,Javan,16-04-2019,"Mobile, Alabama, United States",within an hour,100,100,FALSE,East Riverside - Oltorf,0,TRUE,FALSE
199461022,Abbey,02-07-2018,US,within a few hours,100,88,FALSE,Oak Hill,0,TRUE,FALSE
46418390,Natalie,12-10-2015,"Austin, Texas, United States",within an hour,100,100,FALSE,Anderson Mill,1,TRUE,TRUE
208758252,Chris & Andrew,10-08-2018,"Austin, Texas, United States",within an hour,100,98,TRUE,Hadley/Washington,1,TRUE,FALSE
66242979,Gilbert,07-04-2016,"Austin, Texas, United States",within an hour,100,100,FALSE,Heritage Hills,0,TRUE,TRUE
30447777,Zayed,02-04-2015,"Austin, Texas, United States",within an hour,80,92,TRUE,,1,TRUE,TRUE
381968845,Humza,28-12-2020,US,within an hour,100,98,FALSE,Old East Dallas,25,TRUE,TRUE
144300326,Joshua,04-08-2017,"Round Rock, Texas, United States",within an hour,100,100,FALSE,Steiner Ranch Neighborhood Association,0,TRUE,TRUE
191065123,Star,22-05-2018,"Austin, Texas, United States",within an hour,100,100,FALSE,East Riverside - Oltorf,1,TRUE,TRUE
26772290,Kapil,27-01-2015,"Austin, Texas, United States",within an hour,100,67,FALSE,Govalle,0,TRUE,TRUE
162907695,T,16-12-2017,"Austin, Texas, United States",within a few hours,100,92,FALSE,Rainey Street Historic District,2,TRUE,TRUE
435192026,Joseph,08-12-2021,"Austin, Texas, United States",within an hour,100,100,FALSE,North Burnet,0,TRUE,FALSE
203559790,Robert,19-07-2018,"Austin, Texas, United States",within an hour,100,100,FALSE,Village At Walnut Creek,0,TRUE,TRUE
106912503,Alexa,11-12-2016,"San Marcos, Texas, United States",within an hour,100,98,FALSE,Galindo,0,TRUE,TRUE
394826277,Alyse,30-03-2021,"Austin, Texas, United States",within an hour,100,95,FALSE,South Austin,0,TRUE,TRUE
375021176,Mint House | The Hatchery,09-11-2020,"New York, New York, United States",within an hour,90,99,TRUE,East Cesar Chavez,0,TRUE,FALSE
435358429,Darien,09-12-2021,US,within an hour,100,100,FALSE,North Lamar,0,TRUE,TRUE
103292131,Chanda,11-11-2016,"Austin, Texas, United States",within a day,50,33,FALSE,Clarksville,0,TRUE,TRUE
435373330,Danielle,09-12-2021,US,,,,FALSE,La Hacienda Estates,0,FALSE,FALSE
71373476,Ines,10-05-2016,"Barcelona, Catalonia, Spain",,,,FALSE,Cherrywood,0,TRUE,FALSE
251562049,Victor,27-03-2019,"Austin, Texas, United States",within an hour,100,97,FALSE,Pilot Knob Acres,0,TRUE,FALSE
18485297,Jared,20-07-2014,"Austin, Texas, United States",within a few hours,100,100,FALSE,Johnston Terrace,0,TRUE,FALSE
383639573,Joe,08-01-2021,"Tampa, Florida, United States",within an hour,100,96,TRUE,North Hyde Park,0,TRUE,TRUE
70084474,Julie Ann,03-05-2016,"Austin, Texas, United States",within a few hours,100,67,FALSE,Wooten,0,TRUE,TRUE
18930467,Doug,26-07-2014,"Austin, Texas, United States",within a few hours,100,100,FALSE,Manana West,1,TRUE,TRUE
421459785,Trish,03-09-2021,"Austin, Texas, United States",within an hour,75,100,FALSE,,0,TRUE,TRUE
422905260,Roots,13-09-2021,US,within an hour,97,100,FALSE,East Riverside - Oltorf,2,TRUE,TRUE
192920607,Ixi,01-06-2018,"Austin, Texas, United States",within an hour,100,100,FALSE,South Austin,0,TRUE,TRUE
259196617,Brian,01-05-2019,US,within an hour,100,83,FALSE,Greater South River City,1,TRUE,TRUE
436027356,Jaded,14-12-2021,US,within an hour,100,100,FALSE,Central Austin,0,TRUE,TRUE
396945511,Asher,14-04-2021,"Austin, Texas, United States",within a day,60,22,FALSE,,0,TRUE,TRUE
235563784,James,09-01-2019,"Austin, Texas, United States",,,,FALSE,Hornsby Glen,0,TRUE,TRUE
396913477,S. Anthony,14-04-2021,"Miami, Florida, United States",within an hour,100,100,FALSE,Treetops,0,TRUE,TRUE
27653223,Amber,12-02-2015,"Kyle, Texas, United States",within an hour,100,96,FALSE,Greater Castle Forest,4,TRUE,FALSE
6598658,Brian,27-05-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,Central East Austin,0,TRUE,TRUE
398939820,Mu'Ad,27-04-2021,"Austin, Texas, United States",a few days or more,33,100,FALSE,River Ranch,0,TRUE,TRUE
436291875,Mark,16-12-2021,US,within an hour,100,100,FALSE,Cherrywood,0,FALSE,TRUE
177690815,Bilal,10-03-2018,"Austin, Texas, United States",within a day,100,100,FALSE,Knollwood On The Colorado River,0,TRUE,TRUE
345422491,Mj,04-05-2020,CA,within an hour,100,100,FALSE,East Riverside - Oltorf,0,TRUE,TRUE
329318764,Ahiezer,20-01-2020,"Austin, Texas, United States",within an hour,100,98,FALSE,Thoroughbred Ranchettes,1,TRUE,TRUE
435987714,Chi,14-12-2021,US,within an hour,100,94,TRUE,Milwood,0,TRUE,TRUE
326084746,Suiteness,10-01-2020,"Oakland, California, United States",within an hour,100,99,TRUE,Mid-Beach,108,TRUE,TRUE
436302575,Crown Stanza,16-12-2021,US,within an hour,100,91,FALSE,MLK,0,TRUE,TRUE
7913813,Mandy,03-08-2013,"Houston, Texas, United States",within an hour,100,96,FALSE,Old West Austin,0,TRUE,TRUE
27049864,Max,01-02-2015,"Austin, Texas, United States",within an hour,100,,FALSE,South Austin,1,TRUE,TRUE
408401515,Bob,21-06-2021,US,,,,FALSE,,0,TRUE,TRUE
61322261,Katherine,02-03-2016,"Cedar Park, Texas, United States",within an hour,100,100,FALSE,Milwood,0,TRUE,TRUE
7343889,Katherine,08-07-2013,"St. John's, Newfoundland and Labrador, Canada",within an hour,100,100,FALSE,Windsor Park,0,TRUE,TRUE
138809234,Alexandra,05-07-2017,"Melbourne, Victoria, Australia",within a few hours,100,100,FALSE,,0,TRUE,FALSE
436694576,Julieta,19-12-2021,US,within a day,57,33,FALSE,North Loop,0,FALSE,FALSE
436610692,Cherie,19-12-2021,"Austin, Texas, United States",within an hour,100,70,FALSE,Walden Park At Lakeline,0,TRUE,TRUE
247819999,Melk Suites,09-03-2019,"Brooklyn, New York, United States",within an hour,100,100,FALSE,Montopolis,1,TRUE,FALSE
2995833,Jacqueline,20-07-2012,"Austin, Texas, United States",within an hour,100,75,FALSE,Countryside,4,TRUE,TRUE
10812915,Mickayla,25-12-2013,"Kailua-Kona, Hawaii, United States",within a few hours,100,60,FALSE,Zilker,1,TRUE,TRUE
7932609,Chloe,04-08-2013,"Austin, Texas, United States",within an hour,90,100,FALSE,Chestnut,1,TRUE,TRUE
117015117,Noah,18-02-2017,"Austin, Texas, United States",within an hour,100,64,FALSE,Windsor Park,0,TRUE,TRUE
436837886,Luther,20-12-2021,US,within an hour,100,100,FALSE,South Austin,0,TRUE,FALSE
140771972,Sarah,16-07-2017,"Cedar Park, Texas, United States",within an hour,100,100,FALSE,East Cesar Chavez,2,TRUE,FALSE
302507104,Ruby,15-10-2019,"Brownsville, Texas, United States",within a day,70,36,FALSE,South Austin,0,TRUE,TRUE
1229793,Kim,30-09-2011,"Austin, Texas, United States",within an hour,100,100,FALSE,Fitzhugh Ranch,0,TRUE,TRUE
233869752,Lil,02-01-2019,"Austin, Texas, United States",within an hour,100,100,FALSE,Wood Creek,0,TRUE,TRUE
437028558,Bodala,22-12-2021,US,within an hour,100,100,FALSE,,0,TRUE,TRUE
204781417,House Of Ellis,24-07-2018,"The Woodlands, Texas, United States",within an hour,100,83,FALSE,North Burnet,0,TRUE,FALSE
301565646,Chloe,10-10-2019,"Austin, Texas, United States",within an hour,100,97,TRUE,,3,TRUE,FALSE
204453497,Lamour,23-07-2018,"Queens, New York, United States",within an hour,100,100,FALSE,East Riverside - Oltorf,0,TRUE,TRUE
97420812,Viviene,30-09-2016,"Austin, Texas, United States",within an hour,100,100,FALSE,Govalle,0,TRUE,TRUE
9524401,Jay,19-10-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,Hornsby Glen,0,TRUE,FALSE
121762386,Joey,20-03-2017,"Austin, Texas, United States",within an hour,100,76,FALSE,Bouldin Creek,0,TRUE,TRUE
271782088,Michael,27-06-2019,"Phoenix, Arizona, United States",within an hour,100,100,FALSE,East Riverside - Oltorf,0,TRUE,TRUE
18020723,Anthony,12-07-2014,"Austin, Texas, United States",within a few hours,100,50,FALSE,Bouldin Creek,0,TRUE,FALSE
437283338,Ornela,24-12-2021,US,within an hour,100,100,FALSE,Holly,0,TRUE,TRUE
437340176,Sarah,25-12-2021,"Austin, Texas, United States",within a day,100,0,FALSE,,1,TRUE,TRUE
416366553,HomeWide,01-08-2021,US,within an hour,98,84,FALSE,North Austin,0,TRUE,TRUE
369841112,Josie,29-09-2020,US,within an hour,100,100,TRUE,Northwood,0,TRUE,TRUE
127907755,Kaley,27-04-2017,"Austin, Texas, United States",within an hour,100,100,FALSE,Central Austin,0,TRUE,TRUE
1134786,Allison,09-09-2011,"Austin, Texas, United States",within an hour,100,100,FALSE,Central Austin,0,FALSE,TRUE
5010390,Chip,08-02-2013,"Leander, Texas, United States",within a few hours,100,100,FALSE,East Cesar Chavez,1,TRUE,TRUE
156053942,Cody,24-10-2017,"Austin, Texas, United States",within an hour,100,100,TRUE,Cardinal Hills Estates,0,TRUE,FALSE
437166891,Abigail,23-12-2021,US,within an hour,100,86,FALSE,Tarrytown,0,TRUE,TRUE
189769346,Ryan,15-05-2018,"Austin, Texas, United States",within an hour,100,100,FALSE,Southeast Austin,0,TRUE,TRUE
419127747,David,18-08-2021,"Austin, Texas, United States",within a few hours,100,73,FALSE,South Lamar,0,TRUE,FALSE
151711885,Giancarlo,22-09-2017,"Laredo, Texas, United States",within an hour,100,86,FALSE,North Burnet,0,TRUE,TRUE
304514040,East Austin Hotel,25-10-2019,"Austin, Texas, United States",a few days or more,0,75,FALSE,East Cesar Chavez,0,TRUE,TRUE
191411054,Lydia,24-05-2018,"Fort Worth, Texas, United States",within a day,50,60,FALSE,Clarksville,0,FALSE,FALSE
435518375,Luis,10-12-2021,"Austin, Texas, United States",within an hour,100,99,FALSE,,0,TRUE,FALSE
41972687,Moussa,20-08-2015,"Leander, Texas, United States",within an hour,100,100,FALSE,Zilker,0,TRUE,TRUE
376417765,Preston,20-11-2020,"Cypress, Texas, United States",within an hour,100,96,FALSE,Rocky Ridge,0,TRUE,TRUE
438070348,Erica,29-12-2021,US,within an hour,100,100,FALSE,West Oak Hill,0,TRUE,FALSE
368635414,Rowan,21-09-2020,US,a few days or more,0,0,FALSE,North University,0,FALSE,FALSE
370419585,Chesney,03-10-2020,"Austin, Texas, United States",within a few hours,100,100,FALSE,Westfield,0,TRUE,TRUE
438211507,Kevin,30-12-2021,US,within a day,100,,FALSE,East Austin,0,FALSE,FALSE
438226576,Kavya,30-12-2021,US,a few days or more,20,67,FALSE,Gateway,0,FALSE,TRUE
437966657,Chima,29-12-2021,"Austin, Texas, United States",within a few hours,100,100,FALSE,Downtown Austin,1,TRUE,TRUE
38814347,Ellie,18-07-2015,"Austin, Texas, United States",within a few hours,100,0,FALSE,North Oaks Hillside,1,TRUE,TRUE
74379191,Sarah,27-05-2016,"East Hampton, New York, United States",within a few hours,100,50,FALSE,Highland Park West,1,TRUE,TRUE
238777927,Andrea,24-01-2019,"Austin, Texas, United States",within a few hours,91,67,FALSE,Thoroughbred Estates,1,TRUE,TRUE
95006741,Claudia,13-09-2016,US,within an hour,100,100,FALSE,Highland,0,TRUE,FALSE
1815509,Amy,26-02-2012,"Austin, Texas, United States",within an hour,100,88,TRUE,Heritage Hills,2,TRUE,TRUE
5928222,Tj,14-04-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,South Austin,0,TRUE,TRUE
438575272,Trung,02-01-2022,"Austin, Texas, United States",within a few hours,100,100,FALSE,,0,TRUE,FALSE
438607814,Lisette,02-01-2022,"Austin, Texas, United States",within an hour,100,75,FALSE,North Burnet,0,TRUE,TRUE
77373086,Eric,12-06-2016,"McAllen, Texas, United States",,,,FALSE,,0,TRUE,TRUE
181095184,Polina,28-03-2018,"Austin, Texas, United States",within an hour,100,100,FALSE,Copperfield,0,TRUE,TRUE
93755738,Veronica,05-09-2016,"Austin, Texas, United States",within an hour,100,100,FALSE,South Austin,0,TRUE,TRUE
13110959,Kaela,13-03-2014,"Los Angeles, California, United States",within a few hours,100,100,FALSE,South Austin,0,TRUE,TRUE
8815174,Kim,13-09-2013,"Lexington, Michigan, United States",within an hour,100,80,FALSE,Georgian Acres,0,TRUE,TRUE
83115605,Whitney,11-07-2016,"Austin, Texas, United States",within an hour,100,60,FALSE,Edwards Mountain,0,TRUE,TRUE
37285437,Jazmine,02-07-2015,"Austin, Texas, United States",within an hour,100,100,FALSE,East Cesar Chavez,0,TRUE,TRUE
12128906,Chris,10-02-2014,"Austin, Texas, United States",within a day,100,75,FALSE,South Austin,0,TRUE,TRUE
423357630,Neonbeds,16-09-2021,"Austin, Texas, United States",within an hour,100,100,FALSE,Village At Volente,0,TRUE,TRUE
438942160,Chong,04-01-2022,US,within an hour,100,100,FALSE,Pioneer Crossing,1,TRUE,TRUE
2030373,Ryan,29-03-2012,"Austin, Texas, United States",within a few hours,100,78,FALSE,Holly,0,TRUE,TRUE
10173411,Russ,21-11-2013,"Austin, Texas, United States",within an hour,100,93,FALSE,MLK-183,0,TRUE,TRUE
439011826,Eliese,04-01-2022,"Austin, Texas, United States",within an hour,100,100,FALSE,Govalle,0,TRUE,TRUE
312769521,Donald,28-11-2019,US,within an hour,84,78,FALSE,North Burnet,14,TRUE,TRUE
54902410,Deleigh,16-01-2016,"Hallettsville, Texas, United States",within an hour,100,100,FALSE,Greater South River City,0,TRUE,TRUE
3354999,Mollie,23-08-2012,"Austin, Texas, United States",within an hour,100,100,TRUE,Blackshear-Prospect Hill,2,TRUE,TRUE
439092426,Justin,05-01-2022,US,within an hour,100,100,FALSE,Oak Hill,0,TRUE,FALSE
428184021,Mehtab,20-10-2021,US,within a few hours,100,100,FALSE,North Burnet,1,FALSE,TRUE
8075326,Aaron,11-08-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,South Austin,0,TRUE,FALSE
23664525,Stephanie,12-11-2014,"Austin, Texas, United States",,,,FALSE,Montopolis,0,TRUE,TRUE
192294539,DErykah,29-05-2018,"Slidell, Louisiana, United States",within an hour,100,77,FALSE,Anderson Mill Village South,0,TRUE,TRUE
131899420,Shannon,25-05-2017,"Austin, Texas, United States",within an hour,100,100,FALSE,Greater South River City,0,TRUE,TRUE
344646620,Mindy,25-04-2020,"Midlothian, Texas, United States",within an hour,100,100,FALSE,,1,TRUE,FALSE
133964251,Keylin,07-06-2017,"Columbus, Ohio, United States",within an hour,100,96,FALSE,South Austin,1,TRUE,TRUE
217055652,Erin,24-09-2018,"Austin, Texas, United States",within a day,100,71,FALSE,South Lamar,2,TRUE,TRUE
95346177,Alisia,15-09-2016,"Austin, Texas, United States",within an hour,100,100,FALSE,Bouldin Creek,0,TRUE,TRUE
40439607,Joshua,03-08-2015,"Austin, Texas, United States",within an hour,100,93,FALSE,Holly,0,TRUE,TRUE
169421,Kristina,17-07-2010,"Austin, Texas, United States",within an hour,100,100,FALSE,Central East Austin,0,TRUE,TRUE
125252618,Christian,10-04-2017,"Austin, Texas, United States",within a day,100,100,FALSE,Willow Run,0,TRUE,TRUE
83176090,Itay,11-07-2016,"Austin, Texas, United States",,,,FALSE,Parkside At Slaughter Creek,0,TRUE,TRUE
117915613,Sharon And Dave,24-02-2017,"Elwood, Utah, United States",within an hour,100,100,FALSE,,0,TRUE,TRUE
210102676,John,17-08-2018,"Austin, Texas, United States",within an hour,100,100,FALSE,Southeast Austin,0,TRUE,TRUE
192687568,Jerry,31-05-2018,"Austin, Texas, United States",within an hour,100,100,FALSE,Montopolis,0,TRUE,TRUE
19568403,Tyler,06-08-2014,"Austin, Texas, United States",within a few hours,100,50,FALSE,South Lamar,0,TRUE,TRUE
7052641,Grazi,22-06-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,Crestview,0,TRUE,TRUE
241897624,Kimberly,08-02-2019,"Austin, Texas, United States",within an hour,100,99,FALSE,Highland Park West,0,TRUE,TRUE
439669940,Ana Luisa,09-01-2022,"Austin, Texas, United States",within a day,100,100,FALSE,Bauerle Ranch,2,TRUE,TRUE
63943865,Krysta,21-03-2016,"Austin, Texas, United States",within an hour,100,100,FALSE,The Woodlands,0,TRUE,TRUE
5468220,Amanda And Michael,14-03-2013,"Austin, Texas, United States",within a few hours,90,20,FALSE,Zilker,2,TRUE,TRUE
68453798,Cynthia,22-04-2016,"Roswell, New Mexico, United States",within an hour,100,100,TRUE,South Austin,1,TRUE,FALSE
894612,Eric,30-07-2011,"Dallas, Texas, United States",within an hour,100,99,FALSE,Oak Cliff,91,TRUE,TRUE
16173147,Marilu,30-05-2014,"Austin, Texas, United States",within an hour,100,100,FALSE,East Riverside - Oltorf,0,TRUE,TRUE
